contractId,subscriptionYear,policyYear,propertyType,surface,riskZone,formula,franchise,premiumHT,brokerCommission,coverageStartDate,coverageEndDate,cancellationDate,cancellationReason
MRH_2023_01262,2023,1,Appartement,70,3,Essentielle,300,179.48,35.9,2024-07-17,2025-07-16,,
MRH_2023_01263,2023,0,Appartement,53,5,Confort,500,222.94,44.59,2023-05-14,2024-05-13,,
MRH_2023_01263,2023,1,Appartement,53,5,Confort,500,229.63,45.93,2024-05-14,2025-05-13,,
MRH_2023_01264,2023,0,Maison,124,3,Confort,300,326.0,65.2,2023-07-01,2024-06-30,,
MRH_2023_01264,2023,1,Maison,124,3,Confort,300,335.78,67.16,2024-07-01,2025-06-30,,
MRH_2023_01265,2023,0,Maison,184,3,Confort,150,457.6,91.52,2023-07-25,2024-07-24,,
MRH_2023_01265,2023,1,Maison,184,3,Confort,150,471.33,94.27,2024-07-25,2025-07-24,,
MRH_2023_01266,2023,0,Appartement,52,3,Confort,300,178.0,35.6,2023-03-26,2024-03-25,,
MRH_2023_01266,2023,1,Appartement,52,3,Confort,300,183.34,36.67,2024-03-26,2025-03-25,,
MRH_2023_01267,2023,0,Appartement,49,5,Confort,150,257.65,51.53,2023-03-13,2024-03-12,,
MRH_2023_01267,2023,1,Appartement,49,5,Confort,150,265.38,53.08,2024-03-13,2025-03-12,,
MRH_2023_01268,2023,0,Appartement,58,3,Confort,300,187.0,37.4,2023-01-25,2024-01-24,,
MRH_2023_01268,2023,1,Appartement,58,3,Confort,300,192.61,38.52,2024-01-25,2025-01-24,,
MRH_2023_01269,2023,0,Appartement,62,1,Confort,500,150.93,30.19,2023-01-09,2024-01-08,,
MRH_2023_01269,2023,1,Appartement,62,1,Confort,500,155.46,31.09,2024-01-09,2025-01-08,,
MRH_2023_01270,2023,0,Maison,50,4,Confort,300,247.25,49.45,2023-11-08,2024-11-07,,
MRH_2023_01270,2023,1,Maison,50,4,Confort,300,254.67,50.93,2024-11-08,2025-11-07,,
MRH_2023_01271,2023,0,Maison,50,5,Essentielle,150,271.38,54.28,2023-07-23,2024-07-22,,
MRH_2023_01271,2023,1,Maison,50,5,Essentielle,150,279.52,55.9,2024-07-23,2025-07-22,,
MRH_2023_01272,2023,0,Appartement,60,1,Confort,150,177.65,35.53,2023-03-07,2024-03-06,,
MRH_2023_01272,2023,1,Appartement,60,1,Confort,150,182.98,36.6,2024-03-07,2025-03-06,,
MRH_2023_01273,2023,0,Maison,160,2,Premium,500,431.76,86.35,2023-03-24,2024-03-23,,
MRH_2023_01273,2023,1,Maison,160,2,Premium,500,444.71,88.94,2024-03-24,2025-03-23,,
MRH_2023_01274,2023,0,Appartement,71,1,Essentielle,300,149.2,29.84,2023-12-22,2024-12-21,,
MRH_2023_01274,2023,1,Appartement,71,1,Essentielle,300,153.68,30.74,2024-12-22,2025-12-21,,
MRH_2023_01275,2023,0,Appartement,89,2,Essentielle,300,188.55,37.71,2023-10-23,2024-10-22,,
MRH_2023_01275,2023,1,Appartement,89,2,Essentielle,300,194.21,38.84,2024-10-23,2025-10-22,,
MRH_2023_01276,2023,0,Maison,87,3,Essentielle,300,229.92,45.98,2023-12-24,2024-12-23,,
MRH_2023_01276,2023,1,Maison,87,3,Essentielle,300,236.82,47.36,2024-12-24,2025-12-23,,
MRH_2023_01277,2023,0,Maison,152,3,Essentielle,300,312.8,62.56,2023-03-16,2024-03-15,,
MRH_2023_01277,2023,1,Maison,152,3,Essentielle,300,322.18,64.44,2024-03-16,2025-03-15,,
MRH_2023_01278,2023,0,Maison,174,2,Essentielle,150,356.19,71.24,2023-09-15,2024-09-14,,
MRH_2023_01278,2023,1,Maison,174,2,Essentielle,150,366.88,73.38,2024-09-15,2025-09-14,,
MRH_2023_01279,2023,0,Appartement,50,2,Confort,300,166.25,33.25,2023-06-21,2024-06-20,,
MRH_2023_01279,2023,1,Appartement,50,2,Confort,300,57.7,11.54,2024-06-21,2024-10-21,2024-10-21,Concurrent moins cher
MRH_2023_01280,2023,0,Appartement,67,5,Confort,300,270.68,54.14,2023-06-20,2024-06-19,,
MRH_2023_01280,2023,1,Appartement,67,5,Confort,300,278.8,55.76,2024-06-20,2025-06-19,,
MRH_2023_01281,2023,0,Maison,66,2,Confort,150,249.75,49.95,2023-12-07,2024-12-06,,
MRH_2023_01281,2023,1,Maison,66,2,Confort,150,257.24,51.45,2024-12-07,2025-12-06,,
MRH_2023_01282,2023,0,Appartement,51,1,Confort,500,138.02,27.6,2023-06-19,2024-06-18,,
MRH_2023_01282,2023,1,Appartement,51,1,Confort,500,142.16,28.43,2024-06-19,2025-06-18,,
MRH_2023_01283,2023,0,Appartement,57,4,Confort,500,196.26,39.25,2023-04-06,2024-04-05,,
MRH_2023_01283,2023,1,Appartement,57,4,Confort,500,68.12,13.62,2024-04-06,2024-08-06,2024-08-06,Prix trop élevé
MRH_2023_01284,2023,0,Appartement,109,4,Essentielle,300,257.57,51.51,2023-08-28,2024-08-27,,
MRH_2023_01284,2023,1,Appartement,109,4,Essentielle,300,45.06,9.01,2024-08-28,2024-10-28,2024-10-28,Déménagement
MRH_2023_01285,2023,0,Appartement,74,3,Essentielle,150,197.28,39.46,2023-04-18,2024-04-17,,
MRH_2023_01285,2023,1,Appartement,74,3,Essentielle,150,203.2,40.64,2024-04-18,2025-04-17,,
MRH_2023_01286,2023,0,Maison,80,3,Confort,300,260.0,52.0,2023-09-03,2024-09-02,,
MRH_2023_01286,2023,1,Maison,80,3,Confort,300,267.8,53.56,2024-09-03,2025-09-02,,
MRH_2023_01287,2023,0,Maison,212,4,Confort,500,484.56,96.91,2023-09-15,2024-09-14,,
MRH_2023_01287,2023,1,Maison,212,4,Confort,500,499.1,99.82,2024-09-15,2025-09-14,,
MRH_2023_01288,2023,0,Maison,93,3,Confort,500,257.14,51.43,2023-11-12,2024-11-11,,
MRH_2023_01288,2023,1,Maison,93,3,Confort,500,264.85,52.97,2024-11-12,2025-11-11,,
MRH_2023_01289,2023,0,Maison,162,2,Confort,300,363.85,72.77,2023-07-12,2024-07-11,,
MRH_2023_01289,2023,1,Maison,162,2,Confort,300,374.77,74.95,2024-07-12,2025-07-11,,
MRH_2023_01290,2023,0,Maison,65,1,Confort,300,201.88,40.38,2023-01-19,2024-01-18,,
MRH_2023_01290,2023,1,Maison,65,1,Confort,300,207.94,41.59,2024-01-19,2025-01-18,,
MRH_2023_01291,2023,0,Appartement,52,5,Confort,150,264.33,52.87,2023-11-09,2024-11-08,,
MRH_2023_01291,2023,1,Appartement,52,5,Confort,150,272.26,54.45,2024-11-09,2025-11-08,,
MRH_2023_01292,2023,0,Appartement,79,5,Confort,300,294.98,59.0,2023-11-02,2024-11-01,,
MRH_2023_01292,2023,1,Appartement,79,5,Confort,300,303.83,60.77,2024-11-02,2025-11-01,,
MRH_2023_01293,2023,0,Maison,179,5,Confort,500,507.36,101.47,2023-03-16,2024-03-15,,
MRH_2023_01293,2023,1,Maison,179,5,Confort,500,522.58,104.52,2024-03-16,2025-03-15,,
MRH_2023_01294,2023,0,Maison,50,3,Essentielle,300,182.75,36.55,2023-01-20,2024-01-19,,
MRH_2023_01294,2023,1,Maison,50,3,Essentielle,300,188.23,37.65,2024-01-20,2025-01-19,,
MRH_2023_01295,2023,0,Appartement,60,1,Confort,150,177.65,35.53,2023-01-15,2024-01-14,,
MRH_2023_01295,2023,1,Appartement,60,1,Confort,150,182.98,36.6,2024-01-15,2025-01-14,,
MRH_2023_01296,2023,0,Appartement,20,1,Confort,300,110.5,22.1,2023-11-20,2024-11-19,,
MRH_2023_01296,2023,1,Appartement,20,1,Confort,300,113.81,22.76,2024-11-20,2025-11-19,,
MRH_2023_01297,2023,0,Appartement,39,4,Essentielle,300,154.93,30.99,2023-09-01,2024-08-31,,
MRH_2023_01297,2023,1,Appartement,39,4,Essentielle,300,159.58,31.92,2024-09-01,2025-08-31,,
MRH_2023_01298,2023,0,Appartement,20,4,Confort,150,164.45,32.89,2023-04-27,2024-04-26,,
MRH_2023_01298,2023,1,Appartement,20,4,Confort,150,169.38,33.88,2024-04-27,2025-04-26,,
MRH_2023_01299,2023,0,Appartement,63,1,Confort,500,152.1,30.42,2023-03-21,2024-03-20,,
MRH_2023_01299,2023,1,Appartement,63,1,Confort,500,156.66,31.33,2024-03-21,2025-03-20,,
MRH_2023_01300,2023,0,Maison,144,1,Essentielle,300,257.21,51.44,2023-02-11,2024-02-10,,
MRH_2023_01300,2023,1,Maison,144,1,Essentielle,300,264.93,52.99,2024-02-11,2025-02-10,,
MRH_2023_01301,2023,0,Maison,199,1,Premium,300,484.54,96.91,2023-12-03,2024-12-02,,
MRH_2023_01301,2023,1,Maison,199,1,Premium,300,499.08,99.82,2024-12-03,2025-12-02,,
MRH_2023_01302,2023,0,Appartement,94,5,Confort,150,357.89,71.58,2023-04-21,2024-04-20,,
MRH_2023_01302,2023,1,Appartement,94,5,Confort,150,368.63,73.73,2024-04-21,2025-04-20,,
MRH_2023_01303,2023,0,Appartement,61,4,Confort,300,220.22,44.04,2023-12-25,2024-12-24,,
MRH_2023_01303,2023,1,Appartement,61,4,Confort,300,226.83,45.37,2024-12-25,2025-12-24,,
MRH_2023_01304,2023,0,Appartement,46,2,Essentielle,300,136.47,27.29,2023-03-19,2024-03-18,,
MRH_2023_01304,2023,1,Appartement,46,2,Essentielle,300,140.56,28.11,2024-03-19,2025-03-18,,
MRH_2023_01305,2023,0,Appartement,84,2,Essentielle,500,167.9,33.58,2023-05-03,2024-05-02,,
MRH_2023_01305,2023,1,Appartement,84,2,Essentielle,500,172.94,34.59,2024-05-03,2025-05-02,,
MRH_2023_01306,2023,0,Appartement,112,2,Confort,500,234.23,46.85,2023-11-22,2024-11-21,,
MRH_2023_01306,2023,1,Appartement,112,2,Confort,500,241.26,48.25,2024-11-22,2025-11-21,,
MRH_2023_01307,2023,0,Appartement,77,3,Essentielle,500,168.52,33.7,2023-06-21,2024-06-20,,
MRH_2023_01307,2023,1,Appartement,77,3,Essentielle,500,173.58,34.72,2024-06-21,2025-06-20,,
MRH_2023_01308,2023,0,Maison,85,2,Confort,300,254.12,50.82,2023-02-17,2024-02-16,,
MRH_2023_01308,2023,1,Maison,85,2,Confort,300,261.74,52.35,2024-02-17,2025-02-16,,
MRH_2023_01309,2023,0,Appartement,58,1,Confort,300,158.95,31.79,2023-08-05,2024-08-04,,
MRH_2023_01309,2023,1,Appartement,58,1,Confort,300,163.72,32.74,2024-08-05,2025-08-04,,
MRH_2023_01310,2023,0,Appartement,66,3,Confort,150,218.9,43.78,2023-06-23,2024-06-22,,
MRH_2023_01310,2023,1,Appartement,66,3,Confort,150,225.47,45.09,2024-06-23,2025-06-22,,
MRH_2023_01311,2023,0,Appartement,76,3,Essentielle,150,200.09,40.02,2023-03-12,2024-03-11,,
MRH_2023_01311,2023,1,Appartement,76,3,Essentielle,150,206.09,41.22,2024-03-12,2025-03-11,,
MRH_2023_01312,2023,0,Appartement,56,2,Essentielle,500,136.69,27.34,2023-10-19,2024-10-18,,
MRH_2023_01312,2023,1,Appartement,56,2,Essentielle,500,140.79,28.16,2024-10-19,2025-10-18,,
MRH_2023_01313,2023,0,Maison,90,3,Confort,500,253.0,50.6,2023-11-13,2024-11-12,,
MRH_2023_01313,2023,1,Maison,90,3,Confort,500,260.59,52.12,2024-11-13,2025-11-12,,
MRH_2023_01314,2023,0,Maison,124,4,Confort,150,412.39,82.48,2023-07-14,2024-07-13,,
MRH_2023_01314,2023,1,Maison,124,4,Confort,150,424.76,84.95,2024-07-14,2025-07-13,,
MRH_2023_01315,2023,0,Maison,112,3,Premium,300,400.4,80.08,2023-10-25,2024-10-24,,
MRH_2023_01315,2023,1,Maison,112,3,Premium,300,412.41,82.48,2024-10-25,2025-10-24,,
MRH_2023_01316,2023,0,Maison,125,4,Essentielle,150,352.14,70.43,2023-05-26,2024-05-25,,
MRH_2023_01316,2023,1,Maison,125,4,Essentielle,150,362.7,72.54,2024-05-26,2025-05-25,,
MRH_2023_01317,2023,0,Maison,96,1,Essentielle,300,205.19,41.04,2023-05-10,2024-05-09,,
MRH_2023_01317,2023,1,Maison,96,1,Essentielle,300,211.35,42.27,2024-05-10,2025-05-09,,
MRH_2023_01318,2023,0,Appartement,68,2,Essentielle,300,163.11,32.62,2023-03-22,2024-03-21,,
MRH_2023_01318,2023,1,Appartement,68,2,Essentielle,300,168.0,33.6,2024-03-22,2025-03-21,,
MRH_2023_01319,2023,0,Maison,143,1,Confort,500,277.22,55.44,2023-12-07,2024-12-06,,
MRH_2023_01319,2023,1,Maison,143,1,Confort,500,285.54,57.11,2024-12-07,2025-12-06,,
MRH_2023_01320,2023,0,Maison,120,4,Confort,150,404.8,80.96,2023-07-05,2024-07-04,,
MRH_2023_01320,2023,1,Maison,120,4,Confort,150,416.94,83.39,2024-07-05,2025-07-04,,
MRH_2023_01321,2023,0,Maison,91,2,Confort,500,241.66,48.33,2023-10-13,2024-10-12,,
MRH_2023_01321,2023,1,Maison,91,2,Confort,500,248.91,49.78,2024-10-13,2025-10-12,,
MRH_2023_01322,2023,0,Appartement,78,3,Premium,150,310.31,62.06,2023-04-20,2024-04-19,,
MRH_2023_01322,2023,1,Appartement,78,3,Premium,150,319.62,63.92,2024-04-20,2025-04-19,,
MRH_2023_01323,2023,0,Appartement,45,1,Confort,500,130.99,26.2,2023-02-21,2024-02-20,,
MRH_2023_01323,2023,1,Appartement,45,1,Confort,500,134.92,26.98,2024-02-21,2025-02-20,,
MRH_2023_01324,2023,0,Appartement,87,1,Essentielle,150,183.19,36.64,2023-06-13,2024-06-12,,
MRH_2023_01324,2023,1,Appartement,87,1,Essentielle,150,188.69,37.74,2024-06-13,2025-06-12,,
MRH_2023_01325,2023,0,Appartement,59,4,Essentielle,500,169.52,33.9,2023-03-06,2024-03-05,,
MRH_2023_01325,2023,1,Appartement,59,4,Essentielle,500,174.61,34.92,2024-03-06,2025-03-05,,
MRH_2023_01326,2023,0,Appartement,89,1,Premium,300,258.02,51.6,2023-11-24,2024-11-23,,
MRH_2023_01326,2023,1,Appartement,89,1,Premium,300,265.76,53.15,2024-11-24,2025-11-23,,
MRH_2023_01327,2023,0,Maison,122,2,Confort,500,282.3,56.46,2023-11-15,2024-11-14,,
MRH_2023_01327,2023,1,Maison,122,2,Confort,500,266.87,53.37,2024-11-15,2025-10-15,2025-10-15,Insatisfaction service
MRH_2023_01328,2023,0,Appartement,61,1,Confort,150,179.05,35.81,2023-10-26,2024-10-25,,
MRH_2023_01328,2023,1,Appartement,61,1,Confort,150,184.42,36.88,2024-10-26,2025-10-25,,
MRH_2023_01329,2023,0,Appartement,45,2,Confort,300,159.12,31.82,2023-02-26,2024-02-25,,
MRH_2023_01329,2023,1,Appartement,45,2,Confort,300,163.89,32.78,2024-02-26,2025-02-25,,
MRH_2023_01330,2023,0,Appartement,85,4,Premium,150,374.12,74.82,2023-03-01,2024-02-29,,
MRH_2023_01330,2023,1,Appartement,85,4,Premium,150,385.34,77.07,2024-03-01,2025-02-28,,
MRH_2023_01331,2023,0,Maison,97,4,Confort,500,302.06,60.41,2023-07-02,2024-07-01,,
MRH_2023_01331,2023,1,Maison,97,4,Confort,500,311.12,62.22,2024-07-02,2025-07-01,,
MRH_2023_01332,2023,0,Appartement,56,4,Confort,150,232.76,46.55,2023-10-22,2024-10-21,,
MRH_2023_01332,2023,1,Appartement,56,4,Confort,150,239.74,47.95,2024-10-22,2025-10-21,,
MRH_2023_01333,2023,0,Appartement,45,1,Essentielle,300,121.02,24.2,2023-06-14,2024-06-13,,
MRH_2023_01333,2023,1,Appartement,45,1,Essentielle,300,62.84,12.57,2024-06-14,2024-12-14,2024-12-14,Concurrent moins cher
MRH_2023_01334,2023,0,Maison,59,3,Confort,150,251.35,50.27,2023-09-24,2024-09-23,,
MRH_2023_01334,2023,1,Maison,59,3,Confort,150,258.89,51.78,2024-09-24,2025-09-23,,
MRH_2023_01335,2023,0,Appartement,52,1,Confort,300,151.3,30.26,2023-06-15,2024-06-14,,
MRH_2023_01335,2023,1,Appartement,52,1,Confort,300,155.84,31.17,2024-06-15,2025-06-14,,
MRH_2023_01336,2023,0,Appartement,62,4,Premium,500,265.45,53.09,2023-01-03,2024-01-02,,
MRH_2023_01336,2023,1,Appartement,62,4,Premium,500,273.41,54.68,2024-01-03,2025-01-02,,
MRH_2023_01337,2023,0,Appartement,33,4,Essentielle,150,160.75,32.15,2023-06-21,2024-06-20,,
MRH_2023_01337,2023,1,Appartement,33,4,Essentielle,150,165.57,33.11,2024-06-21,2025-06-20,,
MRH_2023_01338,2023,0,Appartement,39,1,Premium,300,175.14,35.03,2023-12-21,2024-12-20,,
MRH_2023_01338,2023,1,Appartement,39,1,Premium,300,180.39,36.08,2024-12-21,2025-12-20,,
MRH_2023_01339,2023,0,Appartement,120,4,Confort,300,322.0,64.4,2023-10-17,2024-10-16,,
MRH_2023_01339,2023,1,Appartement,120,4,Confort,300,331.66,66.33,2024-10-17,2025-10-16,,
MRH_2023_01340,2023,0,Maison,65,3,Essentielle,500,185.72,37.14,2023-04-25,2024-04-24,,
MRH_2023_01340,2023,1,Maison,65,3,Essentielle,500,191.29,38.26,2024-04-25,2025-04-24,,
MRH_2023_01341,2023,0,Appartement,58,3,Essentielle,500,146.23,29.25,2023-03-22,2024-03-21,,
MRH_2023_01341,2023,1,Appartement,58,3,Essentielle,500,150.62,30.12,2024-03-22,2025-03-21,,
MRH_2023_01342,2023,0,Appartement,50,2,Confort,300,166.25,33.25,2023-05-09,2024-05-08,,
MRH_2023_01342,2023,1,Appartement,50,2,Confort,300,171.24,34.25,2024-05-09,2025-05-08,,
MRH_2023_01343,2023,0,Maison,108,2,Confort,300,286.9,57.38,2023-02-20,2024-02-19,,
MRH_2023_01343,2023,1,Maison,108,2,Confort,300,295.51,59.1,2024-02-20,2025-02-19,,
MRH_2023_01344,2023,0,Maison,106,4,Confort,300,343.85,68.77,2023-09-13,2024-09-12,,
MRH_2023_01344,2023,1,Maison,106,4,Confort,300,354.17,70.83,2024-09-13,2025-09-12,,
MRH_2023_01345,2023,0,Appartement,52,4,Essentielle,500,160.08,32.02,2023-04-18,2024-04-17,,
MRH_2023_01345,2023,1,Appartement,52,4,Essentielle,500,164.88,32.98,2024-04-18,2025-04-17,,
MRH_2023_01346,2023,0,Maison,149,2,Essentielle,150,322.88,64.58,2023-11-16,2024-11-15,,
MRH_2023_01346,2023,1,Maison,149,2,Essentielle,150,332.57,66.51,2024-11-16,2025-11-15,,
MRH_2023_01347,2023,0,Appartement,84,2,Essentielle,300,182.49,36.5,2023-08-22,2024-08-21,,
MRH_2023_01347,2023,1,Appartement,84,2,Essentielle,300,187.96,37.59,2024-08-22,2025-08-21,,
MRH_2023_01348,2023,0,Appartement,134,3,Confort,500,276.92,55.38,2023-07-25,2024-07-24,,
MRH_2023_01348,2023,1,Appartement,134,3,Confort,500,120.35,24.07,2024-07-25,2024-12-25,2024-12-25,Vente du bien
MRH_2023_01349,2023,0,Maison,158,3,Confort,150,414.7,82.94,2023-02-13,2024-02-12,,
MRH_2023_01349,2023,1,Maison,158,3,Confort,150,427.14,85.43,2024-02-13,2025-02-12,,
MRH_2023_01350,2023,0,Maison,117,3,Essentielle,300,268.18,53.64,2023-12-13,2024-12-12,,
MRH_2023_01350,2023,1,Maison,117,3,Essentielle,300,276.23,55.25,2024-12-13,2025-12-12,,
MRH_2023_01351,2023,0,Appartement,75,2,Confort,150,222.06,44.41,2023-11-22,2024-11-21,,
MRH_2023_01351,2023,1,Appartement,75,2,Confort,150,228.72,45.74,2024-11-22,2025-11-21,,
MRH_2023_01352,2023,0,Maison,204,2,Confort,500,389.8,77.96,2023-04-28,2024-04-27,,
MRH_2023_01352,2023,1,Maison,204,2,Confort,500,401.49,80.3,2024-04-28,2025-04-27,,
MRH_2023_01353,2023,0,Maison,99,2,Premium,500,327.79,65.56,2023-05-01,2024-04-30,,
MRH_2023_01353,2023,1,Maison,99,2,Premium,500,337.62,67.52,2024-05-01,2025-04-30,,
MRH_2023_01354,2023,0,Appartement,120,3,Essentielle,150,261.8,52.36,2023-07-19,2024-07-18,,
MRH_2023_01354,2023,1,Appartement,120,3,Essentielle,150,269.65,53.93,2024-07-19,2025-07-18,,
MRH_2023_01355,2023,0,Maison,71,3,Essentielle,150,230.48,46.1,2023-10-19,2024-10-18,,
MRH_2023_01355,2023,1,Maison,71,3,Essentielle,150,237.39,47.48,2024-10-19,2025-10-18,,
MRH_2023_01356,2023,0,Maison,150,2,Essentielle,500,271.16,54.23,2023-11-03,2024-11-02,,
MRH_2023_01356,2023,1,Maison,150,2,Essentielle,500,279.29,55.86,2024-11-03,2025-11-02,,
MRH_2023_01357,2023,0,Appartement,29,2,Confort,300,136.32,27.26,2023-03-15,2024-03-14,,
MRH_2023_01357,2023,1,Appartement,29,2,Confort,300,140.41,28.08,2024-03-15,2025-03-14,,
MRH_2023_01358,2023,0,Maison,77,2,Premium,300,315.54,63.11,2023-06-05,2024-06-04,,
MRH_2023_01358,2023,1,Maison,77,2,Premium,300,325.01,65.0,2024-06-05,2025-06-04,,
MRH_2023_01359,2023,0,Maison,131,2,Confort,300,319.68,63.94,2023-03-15,2024-03-14,,
MRH_2023_01359,2023,1,Maison,131,2,Confort,300,329.27,65.85,2024-03-15,2025-03-14,,
MRH_2023_01360,2023,0,Appartement,91,3,Essentielle,300,201.03,40.21,2023-04-15,2024-04-14,,
MRH_2023_01360,2023,1,Appartement,91,3,Essentielle,300,207.06,41.41,2024-04-15,2025-04-14,,
MRH_2023_01361,2023,0,Appartement,64,3,Confort,500,180.32,36.06,2023-07-03,2024-07-02,,
MRH_2023_01361,2023,1,Appartement,64,3,Confort,500,185.73,37.15,2024-07-03,2025-07-02,,
MRH_2023_01362,2023,0,Maison,59,4,Confort,150,289.05,57.81,2023-08-16,2024-08-15,,
MRH_2023_01362,2023,1,Maison,59,4,Confort,150,297.72,59.54,2024-08-16,2025-08-15,,
MRH_2023_01363,2023,0,Appartement,82,3,Essentielle,500,174.39,34.88,2023-12-17,2024-12-16,,
MRH_2023_01363,2023,1,Appartement,82,3,Essentielle,500,179.62,35.92,2024-12-17,2025-12-16,,
MRH_2023_01364,2023,0,Appartement,21,4,Essentielle,300,128.54,25.71,2023-10-25,2024-10-24,,
MRH_2023_01364,2023,1,Appartement,21,4,Essentielle,300,132.4,26.48,2024-10-25,2025-10-24,,
MRH_2023_01365,2023,0,Maison,80,1,Essentielle,500,172.82,34.56,2023-04-09,2024-04-08,,
MRH_2023_01365,2023,1,Maison,80,1,Essentielle,500,178.0,35.6,2024-04-09,2025-04-08,,
MRH_2023_01366,2023,0,Maison,163,1,Premium,500,390.88,78.18,2023-04-25,2024-04-24,,
MRH_2023_01366,2023,1,Maison,163,1,Premium,500,402.61,80.52,2024-04-25,2025-04-24,,
MRH_2023_01367,2023,0,Appartement,23,3,Confort,150,147.95,29.59,2023-03-05,2024-03-04,,
MRH_2023_01367,2023,1,Appartement,23,3,Confort,150,152.39,30.48,2024-03-05,2025-03-04,,
MRH_2023_01368,2023,0,Appartement,79,4,Confort,300,251.27,50.25,2023-05-23,2024-05-22,,
MRH_2023_01368,2023,1,Appartement,79,4,Confort,300,258.81,51.76,2024-05-23,2025-05-22,,
MRH_2023_01369,2023,0,Maison,77,2,Confort,300,242.72,48.54,2023-03-20,2024-03-19,,
MRH_2023_01369,2023,1,Maison,77,2,Confort,300,250.0,50.0,2024-03-20,2025-03-19,,
MRH_2023_01370,2023,0,Appartement,69,3,Essentielle,300,172.97,34.59,2023-10-10,2024-10-09,,
MRH_2023_01370,2023,1,Appartement,69,3,Essentielle,300,178.16,35.63,2024-10-10,2025-10-09,,
MRH_2023_01371,2023,0,Appartement,45,4,Confort,500,177.21,35.44,2023-10-06,2024-10-05,,
MRH_2023_01371,2023,1,Appartement,45,4,Confort,500,182.53,36.51,2024-10-06,2025-10-05,,
MRH_2023_01372,2023,0,Maison,155,3,Confort,300,372.5,74.5,2023-07-28,2024-07-27,,
MRH_2023_01372,2023,1,Maison,155,3,Confort,300,383.68,76.74,2024-07-28,2025-07-27,,
MRH_2023_01373,2023,0,Maison,151,3,Confort,150,403.15,80.63,2023-06-08,2024-06-07,,
MRH_2023_01373,2023,1,Maison,151,3,Confort,150,415.24,83.05,2024-06-08,2025-06-07,,
MRH_2023_01374,2023,0,Appartement,44,2,Confort,150,173.47,34.69,2023-11-07,2024-11-06,,
MRH_2023_01374,2023,1,Appartement,44,2,Confort,150,178.67,35.73,2024-11-07,2025-11-06,,
MRH_2023_01375,2023,0,Appartement,111,4,Premium,300,398.42,79.68,2023-12-07,2024-12-06,,
MRH_2023_01375,2023,1,Appartement,111,4,Premium,300,410.37,82.07,2024-12-07,2025-12-06,,
MRH_2023_01376,2023,0,Appartement,36,3,Premium,150,220.22,44.04,2023-05-18,2024-05-17,,
MRH_2023_01376,2023,1,Appartement,36,3,Premium,150,226.83,45.37,2024-05-18,2025-05-17,,
MRH_2023_01377,2023,0,Maison,104,4,Confort,300,340.4,68.08,2023-04-09,2024-04-08,,
MRH_2023_01377,2023,1,Maison,104,4,Confort,300,350.61,70.12,2024-04-09,2025-04-08,,
MRH_2023_01378,2023,0,Appartement,62,5,Premium,300,338.72,67.74,2023-12-23,2024-12-22,,
MRH_2023_01378,2023,1,Appartement,62,5,Premium,300,348.88,69.78,2024-12-23,2025-12-22,,
MRH_2023_01379,2023,0,Appartement,40,1,Essentielle,150,127.16,25.43,2023-03-17,2024-03-16,,
MRH_2023_01379,2023,1,Appartement,40,1,Essentielle,150,130.97,26.19,2024-03-17,2025-03-16,,
MRH_2023_01380,2023,0,Appartement,44,2,Confort,500,145.08,29.02,2023-08-04,2024-08-03,,
MRH_2023_01380,2023,1,Appartement,44,2,Confort,500,149.43,29.89,2024-08-04,2025-08-03,,
MRH_2023_01381,2023,0,Maison,96,2,Essentielle,150,252.26,50.45,2023-08-07,2024-08-06,,
MRH_2023_01381,2023,1,Maison,96,2,Essentielle,150,259.83,51.97,2024-08-07,2025-08-06,,
MRH_2023_01382,2023,0,Appartement,97,3,Essentielle,150,229.54,45.91,2023-10-14,2024-10-13,,
MRH_2023_01382,2023,1,Appartement,97,3,Essentielle,150,236.43,47.29,2024-10-14,2025-10-13,,
MRH_2023_01383,2023,0,Appartement,97,2,Premium,500,278.94,55.79,2023-01-09,2024-01-08,,
MRH_2023_01383,2023,1,Appartement,97,2,Premium,500,287.31,57.46,2024-01-09,2025-01-08,,
MRH_2023_01384,2023,0,Maison,74,3,Essentielle,500,196.28,39.26,2023-09-10,2024-09-09,,
MRH_2023_01384,2023,1,Maison,74,3,Essentielle,500,202.17,40.43,2024-09-10,2025-09-09,,
MRH_2023_01385,2023,0,Appartement,77,2,Confort,300,204.72,40.94,2023-11-15,2024-11-14,,
MRH_2023_01385,2023,1,Appartement,77,2,Confort,300,210.86,42.17,2024-11-15,2025-11-14,,
MRH_2023_01386,2023,0,Maison,97,2,Essentielle,500,212.1,42.42,2023-08-06,2024-08-05,,
MRH_2023_01386,2023,1,Maison,97,2,Essentielle,500,218.46,43.69,2024-08-06,2025-08-05,,
MRH_2023_01387,2023,0,Maison,111,4,Essentielle,300,299.6,59.92,2023-04-25,2024-04-24,,
MRH_2023_01387,2023,1,Maison,111,4,Essentielle,300,308.59,61.72,2024-04-25,2025-04-24,,
MRH_2023_01388,2023,0,Appartement,55,2,Essentielle,500,135.58,27.12,2023-02-22,2024-02-21,,
